SampleDate,N/PMMoV,City,positives,Testing,NormalizedConc_crude,NormalizedConc,positives_crude
2022-04-28,0.00015252102939999998,Woodland,120.75862068965517,,0.00015252102939999998,0.00015252102939999998,
2022-04-29,6.51336841e-05,Woodland,124.17241379310344,,6.51336841e-05,6.51336841e-05,
2022-04-30,,Woodland,127.58620689655172,,,9.607548924444445e-05,
2022-05-01,,Woodland,131.0,,,0.0001270172943888889,131.0
2022-05-02,0.00015795909953333334,Woodland,30.0,,0.00015795909953333334,0.00015795909953333334,30.0
2022-05-03,0.00028445725303333333,Woodland,32.9,,0.00028445725303333333,0.00028445725303333333,
2022-05-04,0.0002497418351,Woodland,35.8,,0.0002497418351,0.0002497418351,
2022-05-05,0.0003036146438,Woodland,38.7,,0.0003036146438,0.0003036146438,
2022-05-06,2.42483154e-05,Woodland,41.6,,2.42483154e-05,2.42483154e-05,
2022-05-07,,Woodland,44.5,,,0.00013102344696666666,
2022-05-08,,Woodland,47.4,,,0.00023779857853333333,
2022-05-09,,Woodland,50.3,,,0.0003445737101,
2022-05-10,0.00045134884166666666,Woodland,53.2,,0.00045134884166666666,0.00045134884166666666,
2022-05-11,0.000469357445,Woodland,56.099999999999994,,0.000469357445,0.000469357445,
2022-05-12,0.0005018442723333333,Woodland,59.0,,0.0005018442723333333,0.0005018442723333333,
2022-05-13,0.0001263776077,Woodland,61.9,,0.0001263776077,0.0001263776077,
2022-05-14,,Woodland,64.8,,,0.00031341927502222223,
2022-05-15,,Woodland,67.69999999999999,,,0.0005004609423444444,
2022-05-16,0.0006875026096666668,Woodland,70.6,,0.0006875026096666668,0.0006875026096666668,
2022-05-17,0.0004784428713333333,Woodland,73.5,,0.0004784428713333333,0.0004784428713333333,
2022-05-18,0.000432569444,Woodland,76.4,,0.000432569444,0.000432569444,
2022-05-19,0.0020075764933333335,Woodland,79.3,,0.0020075764933333335,0.0020075764933333335,
2022-05-20,0.0006816308176666666,Woodland,82.19999999999999,,0.0006816308176666666,0.0006816308176666666,
2022-05-21,,Woodland,85.1,,,0.0007109405109166666,
2022-05-22,,Woodland,88.0,,,0.0007402502041666667,
2022-05-23,,Woodland,90.9,,,0.0007695598974166668,
2022-05-24,0.0007988695906666667,Woodland,93.8,,0.0007988695906666667,0.0007988695906666667,
2022-05-25,0.0006117971603333333,Woodland,96.7,,0.0006117971603333333,0.0006117971603333333,
2022-05-26,0.0007533074156666667,Woodland,99.6,,0.0007533074156666667,0.0007533074156666667,
2022-05-27,0.00019004843376666666,Woodland,102.5,,0.00019004843376666666,0.00019004843376666666,
2022-05-28,,Woodland,105.39999999999999,,,0.00018548173068,
2022-05-29,,Woodland,108.3,,,0.00018091502759333332,
2022-05-30,,Woodland,111.2,,,0.00017634832450666665,
2022-05-31,,Woodland,114.1,,,0.00017178162141999999,
2022-06-01,0.00016721491833333332,Woodland,117.0,,0.00016721491833333332,0.00016721491833333332,117.0
2022-06-02,0.00020615903123333333,Woodland,26.0,,0.00020615903123333333,0.00020615903123333333,26.0
2022-06-03,0.00033962027900000003,Woodland,26.0,,0.00033962027900000003,0.00033962027900000003,
2022-06-04,,Woodland,26.0,,,0.0005556620405555556,
2022-06-05,,Woodland,26.0,,,0.0007717038021111111,
2022-06-06,0.0009877455636666667,Woodland,26.0,,0.0009877455636666667,0.0009877455636666667,
2022-06-07,0.00038399395033333336,Woodland,26.0,,0.00038399395033333336,0.00038399395033333336,
2022-06-08,0.0002718263308,Woodland,26.0,,0.0002718263308,0.0002718263308,
2022-06-09,0.00018219995196666668,Woodland,26.0,,0.00018219995196666668,0.00018219995196666668,
2022-06-10,0.00042813458400000004,Woodland,26.0,,0.00042813458400000004,0.00042813458400000004,
2022-06-11,,Woodland,26.0,,,0.0005470713981111111,
2022-06-12,,Woodland,26.0,,,0.0006660082122222223,
2022-06-13,0.0007849450263333333,Woodland,26.0,,0.0007849450263333333,0.0007849450263333333,
2022-06-14,0.0003970398636666667,Woodland,26.0,,0.0003970398636666667,0.0003970398636666667,
2022-06-15,0.0010182878193333335,Woodland,26.0,,0.0010182878193333335,0.0010182878193333335,
2022-06-16,0.0009796165436666666,Woodland,26.0,,0.0009796165436666666,0.0009796165436666666,
2022-06-17,,Woodland,26.0,,,0.0009875525458666666,
2022-06-18,,Woodland,26.0,,,0.0009954885480666666,
2022-06-19,,Woodland,26.0,,,0.0010034245502666666,
2022-06-20,,Woodland,26.0,,,0.0010113605524666666,
2022-06-21,0.0010192965546666666,Woodland,26.0,,0.0010192965546666666,0.0010192965546666666,
2022-06-22,0.0009212086546666667,Woodland,26.0,,0.0009212086546666667,0.0009212086546666667,
2022-06-23,0.0010838554333333335,Woodland,26.0,,0.0010838554333333335,0.0010838554333333335,
